index,y,x
3282,51433.3333,57116.6667
3283,51433.3333,98800
3284,51450,102433.3333
3285,51450,105450
3286,51450,116300
3287,51450,56950
3288,51466.6667,108850
3289,51466.6667,109133.3333
3290,51466.6667,109600
3291,51466.6667,112700
3292,51466.6667,112966.6667
3293,51466.6667,114383.3333
3294,51466.6667,57716.6667
3295,51466.6667,92350
3296,51483.3333,106933.3333
3297,51483.3333,107516.6667
3298,51483.3333,108400
3299,51483.3333,117483.3333
3300,51483.3333,120700
3301,51483.3333,78766.6667
3302,51483.3333,90150
3303,51500,106283.3333
3304,51500,107050
3305,51500,108250
3306,51500,111683.3333
3307,51500,113333.3333
3308,51500,113500
3309,51500,90050
3310,51516.6667,100400
3311,51516.6667,101800
3312,51516.6667,105016.6667
3313,51516.6667,107716.6667
3314,51516.6667,117416.6667
3315,51516.6667,127516.6667
3316,51516.6667,55483.3333
3317,51516.6667,56133.3333
3318,51516.6667,56833.3333
3319,51533.3333,107250
3320,51533.3333,111200
3321,51533.3333,114100
3322,51550,102433.3333
3323,51550,103966.6667
3324,51550,105466.6667
3325,51550,107983.3333
3326,51550,114466.6667
3327,51550,122316.6667
3328,51550,127616.6667
3329,51550,55733.3333
3330,51550,87983.3333
3331,51566.6667,101900
3332,51566.6667,112750
3333,51583.3333,103216.6667
3334,51583.3333,111516.6667
3335,51583.3333,112533.3333
3336,51583.3333,120116.6667
3337,51583.3333,122250
3338,51600,55533.3333
3339,51600,55633.3333
3340,51600,55866.6667
3341,51600,56716.6667
3342,51600,98700
3343,51616.6667,106433.3333
3344,51616.6667,107750
3345,51616.6667,109733.3333
3346,51616.6667,85933.3333
3347,51633.3333,102433.3333
3348,51633.3333,105016.6667
3349,51633.3333,108350
3350,51633.3333,111916.6667
3351,51633.3333,120033.3333
3352,51633.3333,55900
3353,51650,103533.3333
3354,51650,113550
3355,51650,120033.3333
3356,51650,121283.3333
3357,51650,124383.3333
3358,51650,99916.6667
3359,51666.6667,105466.6667
3360,51666.6667,109983.3333
3361,51666.6667,110666.6667
3362,51666.6667,112233.3333
3363,51666.6667,112766.6667
3364,51666.6667,114133.3333
3365,51666.6667,119516.6667
3366,51666.6667,96833.3333
3367,51683.3333,110250
3368,51683.3333,127250
3369,51700,102750
3370,51700,107133.3333
3371,51700,108483.3333
3372,51700,109233.3333
3373,51700,110800
3374,51700,113266.6667
3375,51700,114633.3333
3376,51716.6667,123016.6667
3377,51716.6667,91800
3378,51733.3333,56416.6667
3379,51733.3333,96916.6667
3380,51750,104533.3333
3381,51766.6667,104183.3333
3382,51766.6667,105750
3383,51766.6667,112000
3384,51766.6667,120900
3385,51766.6667,122300
3386,51766.6667,98616.6667
3387,51783.3333,100533.3333
3388,51783.3333,104716.6667
3389,51783.3333,111083.3333
3390,51783.3333,114100
3391,51783.3333,119316.6667
3392,51800,106500
3393,51800,107416.6667
3394,51800,107850
3395,51800,108833.3333
3396,51800,113600
3397,51800,68166.6667
3398,51816.6667,114366.6667
3399,51816.6667,94000
3400,51833.3333,113233.3333
3401,51850,102533.3333
3402,51850,105033.3333
3403,51850,109766.6667
3404,51850,111616.6667
3405,51850,112850
3406,51866.6667,101916.6667
3407,51866.6667,110016.6667
3408,51866.6667,111983.3333
3409,51866.6667,113600
3410,51866.6667,121666.6667
3411,51866.6667,127866.6667
3412,51883.3333,107600
3413,51883.3333,109950
3414,51883.3333,74283.3333
3415,51900,102350
3416,51900,105450
3417,51900,106066.6667
3418,51916.6667,101550
3419,51916.6667,107116.6667
3420,51916.6667,109133.3333
3421,51916.6667,110300
3422,51916.6667,114033.3333
3423,51916.6667,122100
3424,51916.6667,123033.3333
3425,51950,102666.6667
3426,51950,103800
3427,51950,105633.3333
3428,51950,108616.6667
3429,51950,99600
3430,51966.6667,105866.6667
3431,51966.6667,108366.6667
3432,51966.6667,110566.6667
3433,51966.6667,112150
3434,51966.6667,122516.6667
3435,51966.6667,124983.3333
3436,51966.6667,79316.6667
3437,52000,106983.3333
3438,52016.6667,100150
3439,52016.6667,104066.6667
3440,52016.6667,106216.6667
3441,52016.6667,107700
3442,52016.6667,110800
3443,52016.6667,111116.6667
3444,52016.6667,55833.3333
3445,52033.3333,107550
3446,52033.3333,112750
3447,52033.3333,113950
3448,52050,105133.3333
3449,52050,107550
3450,52050,107983.3333
3451,52050,108966.6667
3452,52050,112350
3453,52050,112466.6667
3454,52050,122266.6667
3455,52050,95483.3333
3456,52066.6667,102650
3457,52066.6667,103250
3458,52066.6667,104250
3459,52066.6667,107433.3333
3460,52066.6667,108700
3461,52083.3333,100800
3462,52083.3333,101050
3463,52083.3333,103833.3333
3464,52083.3333,109433.3333
3465,52083.3333,111450
3466,52083.3333,114750
3467,52083.3333,123283.3333
3468,52100,101266.6667
3469,52100,105750
3470,52100,107000
3471,52100,119300
3472,52100,94300
3473,52116.6667,105133.3333
3474,52116.6667,106633.3333
3475,52116.6667,107216.6667
3476,52116.6667,108133.3333
3477,52116.6667,113200
3478,52116.6667,121933.3333
3479,52116.6667,122150
3480,52133.3333,104533.3333
3481,52133.3333,106600
3482,52133.3333,106666.6667
3483,52133.3333,107050
3484,52133.3333,108950
3485,52133.3333,112750
3486,52133.3333,113866.6667
3487,52133.3333,123700
3488,52150,110083.3333
3489,52150,111733.3333
3490,52150,128133.3333
3491,52150,131083.3333
3492,52166.6667,103516.6667
3493,52166.6667,109516.6667
3494,52166.6667,128133.3333
3495,52183.3333,104833.3333
3496,52200,100166.6667
3497,52200,103800
3498,52200,104983.3333
3499,52200,105116.6667
3500,52200,108450
3501,52200,113233.3333
3502,52216.6667,111900
3503,52216.6667,112416.6667
3504,52216.6667,55633.3333
3505,52216.6667,87883.3333
3506,52233.3333,109650
3507,52233.3333,119216.6667
3508,52233.3333,121800
3509,52233.3333,55833.3333
3510,52233.3333,78516.6667
3511,52250,102666.6667
3512,52250,107500
3513,52250,81616.6667
3514,52266.6667,105516.6667
3515,52266.6667,108900
3516,52266.6667,112733.3333
3517,52266.6667,113800
3518,52266.6667,121683.3333
3519,52266.6667,55583.3333
3520,52283.3333,105666.6667
3521,52283.3333,112150
3522,52300,108516.6667
3523,52300,109366.6667
3524,52300,112350
3525,52300,114083.3333
3526,52300,114283.3333
3527,52300,121116.6667
3528,52300,131216.6667
3529,52300,55833.3333
3530,52316.6667,106100
3531,52316.6667,106283.3333
3532,52316.6667,106566.6667
3533,52333.3333,106783.3333
3534,52333.3333,109950
3535,52333.3333,112683.3333
3536,52333.3333,113533.3333
3537,52333.3333,121416.6667
3538,52333.3333,122283.3333
3539,52350,110116.6667
3540,52350,110266.6667
3541,52350,127700
3542,52350,55683.3333
3543,52366.6667,103833.3333
3544,52366.6667,106966.6667
3545,52366.6667,108216.6667
3546,52366.6667,114916.6667
3547,52366.6667,115066.6667
3548,52366.6667,126100
3549,52366.6667,126750
3550,52366.6667,55650
3551,52366.6667,97033.3333
3552,52383.3333,101100
3553,52383.3333,107666.6667
3554,52383.3333,113800
3555,52383.3333,114600
3556,52383.3333,125816.6667
3557,52383.3333,126566.6667
3558,52400,102233.3333
3559,52400,104983.3333
3560,52400,109833.3333
3561,52400,113183.3333
3562,52416.6667,104500
3563,52416.6667,108700
3564,52416.6667,115283.3333
3565,52433.3333,105283.3333
3566,52433.3333,109166.6667
3567,52433.3333,111783.3333
3568,52433.3333,126233.3333
3569,52450,108266.6667
3570,52450,110833.3333
3571,52450,112566.6667
3572,52450,119133.3333
3573,52450,122416.6667
3574,52450,125300
3575,52450,55666.6667
3576,52450,55683.3333
3577,52466.6667,102650
3578,52466.6667,107400
3579,52466.6667,113733.3333
3580,52466.6667,114050
3581,52466.6667,115783.3333
3582,52466.6667,116083.3333
3583,52483.3333,105716.6667
3584,52483.3333,113450
3585,52500,104900
3586,52500,106416.6667
3587,52500,109700
3588,52516.6667,106016.6667
3589,52516.6667,107533.3333
3590,52516.6667,111916.6667
3591,52533.3333,101066.6667
3592,52533.3333,107883.3333
3593,52533.3333,56300
3594,52550,55733.3333
3595,52550,55783.3333
3596,52566.6667,107716.6667
3597,52583.3333,101050
3598,52583.3333,102966.6667
3599,52583.3333,112066.6667
3600,52583.3333,112566.6667
3601,52583.3333,112966.6667
3602,52583.3333,128533.3333
3603,52583.3333,55883.3333
3604,52583.3333,91533.3333
3605,52600,103250
3606,52600,108783.3333
3607,52600,55766.6667
3608,52600,78716.6667
3609,52616.6667,100733.3333
3610,52616.6667,103383.3333
3611,52616.6667,103916.6667
3612,52616.6667,106650
3613,52616.6667,109500
3614,52616.6667,121700
3615,52616.6667,94066.6667
3616,52633.3333,104883.3333
3617,52633.3333,105450
3618,52633.3333,111216.6667
3619,52633.3333,114216.6667
3620,52633.3333,119150
3621,52633.3333,122450
3622,52650,105733.3333
3623,52650,106333.3333
3624,52650,108016.6667
3625,52650,109666.6667
3626,52666.6667,102533.3333
3627,52666.6667,104533.3333
3628,52666.6667,112200
3629,52683.3333,101100
3630,52683.3333,110133.3333
3631,52683.3333,111300
3632,52683.3333,113566.6667
3633,52683.3333,55866.6667
3634,52700,107700
3635,52716.6667,103633.3333
3636,52716.6667,106583.3333
3637,52716.6667,107350
3638,52716.6667,131833.3333
3639,52733.3333,105450
3640,52733.3333,111550
3641,52733.3333,55833.3333
3642,52750,109016.6667
3643,52750,110450
3644,52750,114283.3333
3645,52750,121416.6667
3646,52750,82000
3647,52766.6667,108283.3333
3648,52766.6667,108300
3649,52766.6667,112966.6667
3650,52766.6667,90783.3333
3651,52783.3333,105083.3333
3652,52783.3333,105733.3333
3653,52783.3333,105916.6667
3654,52783.3333,107066.6667
3655,52783.3333,111850
3656,52783.3333,112450
3657,52800,106216.6667
3658,52800,107466.6667
3659,52816.6667,101433.3333
3660,52816.6667,106500
3661,52833.3333,101850
3662,52833.3333,106883.3333
3663,52833.3333,109633.3333
3664,52833.3333,110866.6667
3665,52833.3333,113450
3666,52833.3333,119250
3667,52833.3333,93633.3333
3668,52850,102200
3669,52850,102383.3333
3670,52850,103716.6667
3671,52850,114366.6667
3672,52850,131883.3333
3673,52866.6667,102983.3333
3674,52866.6667,103366.6667
3675,52866.6667,104333.3333
3676,52866.6667,104466.6667
3677,52866.6667,104600
3678,52866.6667,105400
3679,52866.6667,105783.3333
3680,52866.6667,108300
3681,52866.6667,108450
3682,52866.6667,109266.6667
3683,52866.6667,112250
3684,52866.6667,118266.6667
3685,52866.6667,118550
3686,52883.3333,118083.3333
3687,52900,102483.3333
3688,52900,104783.3333
3689,52900,55850
3690,52916.6667,105800
3691,52916.6667,106400
3692,52916.6667,111233.3333
3693,52916.6667,66866.6667
3694,52916.6667,82433.3333
3695,52933.3333,106783.3333
3696,52933.3333,107866.6667
3697,52933.3333,110083.3333
3698,52933.3333,117283.3333
3699,52950,105033.3333
3700,52950,89883.3333
3701,52950,91333.3333
3702,52966.6667,108383.3333
3703,52966.6667,113383.3333
3704,52966.6667,114433.3333
3705,52966.6667,55800
3706,52983.3333,103800
3707,52983.3333,105433.3333
3708,52983.3333,107583.3333
3709,52983.3333,119516.6667
3710,52983.3333,122483.3333
3711,53000,104300
3712,53000,105250
3713,53000,113050
3714,53000,123616.6667
3715,53000,78816.6667
3716,53016.6667,105800
3717,53016.6667,106000
3718,53016.6667,108950
3719,53016.6667,112816.6667
3720,53016.6667,119233.3333
3721,53016.6667,119583.3333
3722,53016.6667,55833.3333
3723,53033.3333,110333.3333
3724,53033.3333,116683.3333
3725,53033.3333,117316.6667
3726,53033.3333,121716.6667
3727,53033.3333,128900
3728,53033.3333,93233.3333
3729,53050,122150
3730,53066.6667,116783.3333
3731,53066.6667,117400
3732,53066.6667,119750
3733,53066.6667,121516.6667
3734,53083.3333,104466.6667
3735,53083.3333,106066.6667
3736,53083.3333,107666.6667
3737,53083.3333,109300
3738,53083.3333,111783.3333
3739,53083.3333,113466.6667
3740,53083.3333,117450
3741,53116.6667,103650
3742,53116.6667,104033.3333
3743,53116.6667,109616.6667
3744,53116.6667,109966.6667
3745,53116.6667,114483.3333
3746,53116.6667,119833.3333
3747,53133.3333,107766.6667
3748,53150,103466.6667
3749,53150,128683.3333
3750,53166.6667,112616.6667
3751,53166.6667,117100
3752,53166.6667,99283.3333
3753,53183.3333,108766.6667
3754,53183.3333,110783.3333
3755,53183.3333,113516.6667
3756,53183.3333,117016.6667
3757,53183.3333,122516.6667
3758,53200,103800
3759,53200,105750
3760,53200,113050
3761,53200,114183.3333
3762,53200,117916.6667
3763,53200,131983.3333
3764,53200,70916.6667
3765,53216.6667,106066.6667
3766,53216.6667,106400
3767,53216.6667,108000
3768,53216.6667,112566.6667
3769,53216.6667,114983.3333
3770,53233.3333,112233.3333
3771,53233.3333,55716.6667
3772,53250,108000
3773,53250,113783.3333
3774,53250,131833.3333
3775,53250,132000
3776,53250,132083.3333
3777,53266.6667,106700
3778,53266.6667,113533.3333
3779,53266.6667,55733.3333
3780,53266.6667,93566.6667
3781,53283.3333,103583.3333
3782,53283.3333,104016.6667
3783,53283.3333,110000
3784,53300,106966.6667
3785,53300,107050
3786,53300,108083.3333
3787,53300,120166.6667
3788,53300,55950
3789,53300,60300
3790,53333.3333,110333.3333
3791,53333.3333,111166.6667
3792,53333.3333,113533.3333
3793,53333.3333,131950
3794,53333.3333,60416.6667
3795,53350,107333.3333
3796,53350,108350
3797,53350,110850
3798,53350,113250
3799,53350,122533.3333
3800,53366.6667,104016.6667
3801,53366.6667,106600
3802,53366.6667,107516.6667
3803,53366.6667,107816.6667
3804,53366.6667,108050
3805,53366.6667,112666.6667
3806,53366.6667,113733.3333
3807,53366.6667,117700
3808,53383.3333,108966.6667
3809,53400,105616.6667
3810,53400,117583.3333
3811,53400,122566.6667
3812,53400,131916.6667
3813,53400,55783.3333
3814,53416.6667,105533.3333
3815,53416.6667,111683.3333
3816,53416.6667,116683.3333
3817,53433.3333,106733.3333
3818,53433.3333,109700
3819,53433.3333,113333.3333
3820,53433.3333,117533.3333
3821,53433.3333,129266.6667
3822,53450,104083.3333
3823,53450,105366.6667
3824,53450,108700
3825,53450,123216.6667
3826,53466.6667,105116.6667
3827,53466.6667,111866.6667
3828,53466.6667,112950
3829,53466.6667,55766.6667
3830,53483.3333,104333.3333
3831,53483.3333,104666.6667
3832,53483.3333,104983.3333
3833,53483.3333,55900
3834,53500,105566.6667
3835,53500,112050
3836,53500,55783.3333
3837,53516.6667,106866.6667
3838,53516.6667,107133.3333
3839,53516.6667,110333.3333
3840,53516.6667,113316.6667
3841,53516.6667,114333.3333
3842,53516.6667,114966.6667
3843,53516.6667,122633.3333
3844,53533.3333,106316.6667
3845,53533.3333,109450
3846,53533.3333,113916.6667
3847,53533.3333,114000
3848,53533.3333,117016.6667
3849,53533.3333,120583.3333
3850,53533.3333,60150
3851,53550,103416.6667
3852,53550,107866.6667
3853,53550,113133.3333
3854,53550,113500
3855,53550,116633.3333
3856,53550,116766.6667
3857,53550,117216.6667
3858,53566.6667,113400
3859,53566.6667,114716.6667
3860,53583.3333,109616.6667
3861,53583.3333,110716.6667
3862,53583.3333,113166.6667
3863,53583.3333,116416.6667
3864,53583.3333,131933.3333
3865,53600,107383.3333
3866,53600,112333.3333
3867,53600,120716.6667
3868,53616.6667,115250
3869,53616.6667,115450
3870,53616.6667,57433.3333
3871,53633.3333,107550
3872,53633.3333,109200
3873,53633.3333,113633.3333
3874,53650,106983.3333
3875,53650,115583.3333
3876,53650,57050
3877,53666.6667,111233.3333
3878,53666.6667,113483.3333
3879,53666.6667,115983.3333
3880,53666.6667,116166.6667
3881,53666.6667,122650
3882,53683.3333,107700
3883,53683.3333,125833.3333
3884,53683.3333,132166.6667
3885,53700,100300
3886,53700,112633.3333
3887,53700,114100
3888,53700,114183.3333
3889,53700,57016.6667
3890,53700,97883.3333
3891,53716.6667,110000
3892,53716.6667,111750
3893,53716.6667,113083.3333
3894,53716.6667,113200
3895,53716.6667,113483.3333
3896,53733.3333,56800
3897,53733.3333,93666.6667
3898,53750,106966.6667
3899,53750,112433.3333
3900,53750,112783.3333
3901,53750,113533.3333
3902,53766.6667,110516.6667
3903,53766.6667,121066.6667
3904,53766.6667,123050
3905,53783.3333,107750
3906,53783.3333,111683.3333
3907,53783.3333,126033.3333
3908,53783.3333,77616.6667
3909,53800,112916.6667
3910,53800,113650
3911,53800,126166.6667
3912,53800,57016.6667
3913,53816.6667,101233.3333
3914,53816.6667,114666.6667
3915,53816.6667,122866.6667
3916,53816.6667,57133.3333
3917,53816.6667,89883.3333
3918,53833.3333,107033.3333
3919,53833.3333,112116.6667
3920,53833.3333,113416.6667
3921,53833.3333,121266.6667
3922,53833.3333,126283.3333
3923,53833.3333,79016.6667
3924,53850,132116.6667
3925,53866.6667,123083.3333
3926,53866.6667,123900
3927,53866.6667,56900
3928,53866.6667,57000
3929,53883.3333,110666.6667
3930,53883.3333,112333.3333
3931,53883.3333,114900
3932,53883.3333,124566.6667
3933,53900,110900
3934,53916.6667,106083.3333
3935,53916.6667,115033.3333
3936,53916.6667,122766.6667
3937,53916.6667,124166.6667
3938,53933.3333,121466.6667
3939,53933.3333,90983.3333
3940,53950,102266.6667
3941,53950,113633.3333
3942,53950,113900
3943,53950,123266.6667
3944,53950,125883.3333
3945,53950,130250
3946,53966.6667,126516.6667
3947,53966.6667,128650
3948,53966.6667,94766.6667
3949,53966.6667,97833.3333
3950,53983.3333,111283.3333
3951,53983.3333,121616.6667
3952,53983.3333,123600
3953,53983.3333,124966.6667
3954,53983.3333,126066.6667
3955,53983.3333,126433.3333
3956,54000,128700
3957,54004.7222,112405
3958,54006.3889,108906.6667
3959,54006.9444,112332.7778
3960,54007.2222,112678.8889
3961,54016.6667,115233.3333
3962,54016.6667,124016.6667
3963,54016.6667,124283.3333
3964,54016.6667,125766.6667
3965,54016.6667,130600
3966,54016.6667,132150
3967,54016.6667,76533.3333
3968,54025.2778,109160.5556
3969,54033.3333,113116.6667
3970,54033.3333,114133.3333
3971,54033.3333,126150
3972,54035.2778,108733.3333
3973,54035.5556,109475
3974,54036.6667,112555.2778
3975,54036.9444,111860
3976,54050,105783.3333
3977,54050,124533.3333
3978,54050,124783.3333
3979,54059.4444,112945.2778
3980,54066.6667,113650
3981,54066.6667,130100
3982,54066.6667,130450
3983,54066.6667,131783.3333
3984,54069.1667,111436.1111
3985,54078.3333,108253.3333
3986,54083.3333,114233.3333
3987,54083.3333,122483.3333
3988,54083.3333,122683.3333
3989,54083.3333,125016.6667
3990,54093.0556,112786.6667
3991,54093.3333,112618.6111
3992,54100,102816.6667
3993,54100,123016.6667
3994,54100,125166.6667
3995,54100,125716.6667
3996,54113.0556,112473.6111
3997,54116.1111,111919.4444
3998,54116.6667,114400
3999,54116.6667,115383.3333
4000,54116.6667,122066.6667
4001,54116.6667,122216.6667
4002,54122.2222,109026.3889
4003,54124.7222,110591.3889
4004,54129.7222,108434.7222
4005,54129.7222,111568.0556
4006,54130.2778,111151.6667
4007,54133.3333,115683.3333
4008,54133.3333,130166.6667
4009,54133.3333,57416.6667
4010,54141.1111,110754.1667
4011,54141.9444,111727.7778
4012,54143.0556,112151.1111
4013,54143.8889,112275.8333
4014,54150,113116.6667
4015,54150,113866.6667
4016,54150,114233.3333
4017,54150,129950
4018,54150.5556,108809.7222
4019,54152.7778,111430
4020,54153.3333,111276.3889
4021,54166.6667,125483.3333
4022,54166.6667,58433.3333
4023,54180.2778,108628.0556
4024,54180.8333,112626.9444
4025,54181.3889,111027.5
4026,54181.3889,111151.3889
4027,54181.3889,112927.2222
4028,54181.6667,112800.5556
4029,54182.2222,110903.0556
4030,54182.5,109776.3889
4031,54183.3333,130016.6667
4032,54200,125083.3333
4033,54203.6111,110306.6667
4034,54211.6667,110603.3333
4035,54211.9444,111366.1111
4036,54216.3889,108051.9444
4037,54216.6667,100600
4038,54216.6667,125766.6667
4039,54216.6667,58133.3333
4040,54229.7222,110862.7778
4041,54233.3333,113016.6667
4042,54233.3333,130283.3333
4043,54238.6111,112776.6667
4044,54240.5556,110804.1667
4045,54240.5556,111255.8333
4046,54250,129833.3333
4047,54251.1111,111151.3889
4048,54266.6667,107783.3333
4049,54266.6667,113866.6667
4050,54267.7778,110750.8333
4051,54269.4444,111029.1667
4052,54283.3333,101816.6667
4053,54283.3333,122633.3333
4054,54283.3333,125833.3333
4055,54284.1667,110649.4444
4056,54296.9444,109227.2222
4057,54296.9444,111803.8889
4058,54298.6111,111452.7778
4059,54300,113483.3333
4060,54313.0556,110603.8889
4061,54316.6667,130333.3333
4062,54326.3889,109100.2778
4063,54329.4444,112953.0556
4064,54332.2222,110477.2222
4065,54333.3333,114766.6667
4066,54333.3333,130450
4067,54340.2778,109776.9444
4068,54347.5,109226.6667
4069,54350,113916.6667
4070,54350,125916.6667
4071,54355,110080
4072,54355.2778,108628.3333
4073,54355.5556,109652.2222
4074,54356.6667,111576.9444
4075,54356.6667,111713.8889
4076,54361.9444,110205.8333
4077,54366.6667,128550
4078,54366.6667,82533.3333
4079,54370,110270.8333
4080,54385.5556,111352.2222
4081,54395.5556,110653.8889
4082,54399.7222,109226.1111
4083,54400,126033.3333
4084,54400,126650
4085,54400,129100
4086,54400,79450
4087,54416.6667,110215.2778
4088,54416.6667,110266.6667
4089,54416.6667,126200
4090,54426.1111,112923.6111
4091,54427.5,112954.7222
4092,54428.8889,110635.2778
4093,54433.3333,124250
4094,54433.3333,126750
4095,54443.6111,110911.9444
4096,54443.8889,110761.6667
4097,54445.2778,112098.0556
4098,54450,113983.3333
4099,54450,57216.6667
4100,54465,110183.0556
4101,54466.6667,113383.3333
4102,54466.6667,57250
4103,54468.8889,111617.7778
4104,54472.7778,111773.8889
4105,54483.3333,125666.6667
4106,54487.2222,111491.6667
4107,54500,128583.3333
4108,54501.1111,110558.3333
4109,54503.6111,112900.8333
4110,54509.1667,111618.0556
4111,54516.6667,125183.3333
4112,54516.6667,126300
4113,54516.6667,126433.3333
4114,54516.6667,126850
4115,54533.3333,110983.3333
4116,54533.3333,114083.3333
4117,54533.3333,128483.3333
4118,54550,130416.6667
4119,54566.6667,124483.3333
4120,54566.6667,57266.6667
4121,54580.5556,111731.6667
4122,54583.3333,101383.3333
4123,54583.3333,113316.6667
4124,54590.8333,112809.1667
4125,54595.2778,112701.9444
4126,54595.8333,111921.1111
4127,54600,125083.3333
4128,54616.6667,97783.3333
4129,54631.6667,112511.6667
4130,54633.3333,128433.3333
4131,54639.4444,111346.3889
4132,54650,124766.6667
4133,54653.6111,112363.3333
4134,54666.6667,101783.3333
4135,54666.6667,102083.3333
4136,54666.6667,107116.6667
4137,54666.6667,94133.3333
4138,54679.1667,112215.2778
4139,54683.3333,114150
4140,54698.0556,112147.2222
4141,54716.6667,113266.6667
4142,54733.3333,112930.8333
4143,54748.0556,112804.1667
4144,54750,101850
4145,54754.4444,112601.9444
4146,54759.7222,111912.5
4147,54762.5,112688.3333
4148,54766.6667,101883.3333
4149,54766.6667,127166.6667
4150,54766.6667,128283.3333
4151,54771.9444,111964.7222
4152,54783.3333,99783.3333
4153,54799.1667,112573.3333
4154,54800,66816.6667
4155,54816.6667,126133.3333
4156,54816.6667,128766.6667
4157,54816.6667,66883.3333
4158,54819.4444,112548.0556
4159,54820.5556,112685.8333
4160,54820.5556,112878.6111
4161,54833.3333,98250
4162,54848.6111,112343.8889
4163,54850,128333.3333
4164,54864.1667,112802.5
4165,54866.6667,125133.3333
4166,54879.7222,112522.5
4167,54883.3333,127266.6667
4168,54885.8333,111791.1111
4169,54887.2222,111886.6667
4170,54916.6667,114166.6667
4171,54916.6667,98633.3333
4172,54933.3333,129933.3333
4173,54950,127316.6667
4174,54950,95266.6667
4175,54966.6667,130000
4176,54995,111735.8333
4177,55000,123033.3333
4178,55000,129950
4179,55016.6667,128333.3333
4180,55033.3333,127333.3333
4181,55037.7778,112279.7222
4182,55050,126316.6667
4183,55066.6667,103066.6667
4184,55066.6667,114033.3333
4185,55066.6667,117283.3333
4186,55066.6667,128200
4187,55066.6667,59600
4188,55081.9444,112496.6667
4189,55083.3333,59183.3333
4190,55091.6667,112887.7778
4191,55097.2222,108343.3333
4192,55098.0556,108323.3333
4193,55100,105300
4194,55100,127366.6667
4195,55100,128066.6667
4196,55116.6667,101083.3333
4197,55141.1111,112493.6111
4198,55148.6111,108126.9444
4199,55150,107616.6667
4200,55150,119150
4201,55150,127383.3333
4202,55150,127750
4203,55166.6667,102950
4204,55166.6667,114033.3333
4205,55166.6667,118800
4206,55167.5,108153.3333
4207,55175.5556,111623.3333
4208,55183.3333,59216.6667
4209,55200,119450
4210,55200,129216.6667
4211,55201.3889,112466.3889
4212,55233.3333,114266.6667
4213,55233.3333,127483.3333
4214,55250,113200
4215,55250,127583.3333
4216,55250,127666.6667
4217,55250,129083.3333
4218,55250,85200
4219,55266.6667,118800
4220,55266.6667,119500
4221,55266.6667,77783.3333
4222,55283.3333,114783.3333
4223,55316.6667,115716.6667
4224,55316.6667,119566.6667
4225,55316.6667,126616.6667
4226,55316.6667,97700
4227,55333.3333,115416.6667
4228,55350,114983.3333
4229,55350,115766.6667
4230,55350,118783.3333
4231,55350,119783.3333
4232,55350,127683.3333
4233,55366.6667,115933.3333
4234,55416.6667,104550
4235,55416.6667,117316.6667
4236,55416.6667,129833.3333
4237,55433.3333,107900
4238,55433.3333,116483.3333
4239,55433.3333,118700
4240,55450,119900
4241,55450,129483.3333
4242,55450,60216.6667
4243,55483.3333,125983.3333
4244,55533.3333,102333.3333
4245,55534.7222,111196.6667
4246,55583.3333,97150
4247,55600,118766.6667
4248,55600,120550
4249,55616.6667,116833.3333
4250,55632.5,111082.7778
4251,55666.6667,124500
4252,55700,116900
4253,55700,121616.6667
4254,55700,127566.6667
4255,55716.6667,117616.6667
4256,55716.6667,120133.3333
4257,55716.6667,121183.3333
4258,55733.3333,101316.6667
4259,55733.3333,117116.6667
4260,55750,103166.6667
4261,55750,117333.3333
4262,55750,118233.3333
4263,55750,97866.6667
4264,55755.8333,111041.3889
4265,55766.6667,118716.6667
4266,55766.6667,120233.3333
4267,55766.6667,125950
4268,55766.6667,96700
4269,55783.3333,106216.6667
4270,55783.3333,117533.3333
4271,55783.3333,117900
4272,55783.3333,118833.3333
4273,55783.3333,120916.6667
4274,55783.3333,124700
4275,55799.7222,112638.8889
4276,55800,117683.3333
4277,55800,98850
4278,55816.6667,100383.3333
4279,55833.3333,121733.3333
4280,55846.1111,110907.2222
4281,55850,120783.3333
4282,55850,60866.6667
4283,55850,92083.3333
4284,55854.1667,108484.1667
4285,55866.6667,117366.6667
4286,55882.2222,108951.6667
4287,55900,120133.3333
4288,55916.6667,115650
4289,55927.5,108938.8889
4290,55933.3333,116916.6667
4291,55933.3333,127883.3333
4292,55933.3333,130000
4293,55983.3333,123833.3333
4294,55983.3333,87650
4295,55988.0556,109095.5556
4296,56016.6667,120083.3333
4297,56016.6667,120616.6667
4298,56033.3333,117116.6667
4299,56033.3333,121916.6667
4300,56050,118516.6667
4301,56050,130016.6667
4302,56066.6667,118250
4303,56066.6667,118400
4304,56066.6667,120083.3333
4305,56066.6667,95633.3333
4306,56083.3333,122750
4307,56100,116833.3333
4308,56100,118083.3333
4309,56100,118683.3333
4310,56100,120116.6667
4311,56116.6667,117900
4312,56116.6667,118850
4313,56133.3333,117316.6667
4314,56133.3333,118500
4315,56150,117750
4316,56150,120666.6667
4317,56166.6667,120016.6667
4318,56183.3333,117600
4319,56183.3333,119950
4320,56183.3333,120533.3333
4321,56183.3333,121583.3333
4322,56200,117416.6667
4323,56200,126850
4324,56200,78866.6667
4325,56216.6667,118833.3333
4326,56216.6667,120683.3333
4327,56216.6667,121433.3333
4328,56233.3333,100566.6667
4329,56233.3333,117283.3333
4330,56233.3333,117966.6667
4331,56233.3333,118600
4332,56250,117150
4333,56250,120833.3333
